comparison_id,timestamp,baseline_hostname,candidate_hostname,category,section,change_type,line_number,old_value,new_value,risk_label,risk_weight,confidence_score,description,recommendation
0c57f540-4ff4-406c-b9d4-1eb3c6327c7d,2026-07-24T08:15:30.341297,CE-Router-01,CE-Router-01,Security,permit udp any any eq 53,Modified,1069, permit udp any any eq 53,permit udp any any eq 53,High,90,95,Modified Security configuration in 'permit udp any any eq 53',Validate ACL behavior to avoid unintended traffic impact.
0c57f540-4ff4-406c-b9d4-1eb3c6327c7d,2026-07-24T08:15:30.341297,CE-Router-01,CE-Router-01,Security,deny ip any any,Modified,1070, deny ip any any,deny ip any any,High,90,95,Modified Security configuration in 'deny ip any any',Validate ACL behavior to avoid unintended traffic impact.
0c57f540-4ff4-406c-b9d4-1eb3c6327c7d,2026-07-24T08:15:30.341297,CE-Router-01,CE-Router-01,Security,permit ospf any any,Modified,1072, permit ospf any any,permit ospf any any,High,90,95,Modified Security configuration in 'permit ospf any any',Validate ACL behavior to avoid unintended traffic impact.
0c57f540-4ff4-406c-b9d4-1eb3c6327c7d,2026-07-24T08:15:30.341297,CE-Router-01,CE-Router-01,Security,permit tcp any any eq 179,Modified,1073, permit tcp any any eq 179,permit tcp any any eq 179,High,90,95,Modified Security configuration in 'permit tcp any any eq 179',Validate ACL behavior to avoid unintended traffic impact.
0c57f540-4ff4-406c-b9d4-1eb3c6327c7d,2026-07-24T08:15:30.341297,CE-Router-01,CE-Router-01,Security,permit tcp any eq 179 any,Modified,1074, permit tcp any eq 179 any,permit tcp any eq 179 any,High,90,95,Modified Security configuration in 'permit tcp any eq 179 any',Validate ACL behavior to avoid unintended traffic impact.
0c57f540-4ff4-406c-b9d4-1eb3c6327c7d,2026-07-24T08:15:30.341297,CE-Router-01,CE-Router-01,Security,permit udp any any eq 646,Modified,1075, permit udp any any eq 646,permit udp any any eq 646,High,90,95,Modified Security configuration in 'permit udp any any eq 646',Validate ACL behavior to avoid unintended traffic impact.
0c57f540-4ff4-406c-b9d4-1eb3c6327c7d,2026-07-24T08:15:30.341297,CE-Router-01,CE-Router-01,Security,permit tcp 10.10.80.0 0.0.0.255 any eq 22,Modified,1077, permit tcp 10.10.80.0 0.0.0.255 any eq 22,permit tcp 10.10.80.0 0.0.0.255 any eq 22,High,90,95,Modified Security configuration in 'permit tcp 10.10.80.0 0.0.0.255 any eq 22',Validate ACL behavior to avoid unintended traffic impact.
0c57f540-4ff4-406c-b9d4-1eb3c6327c7d,2026-07-24T08:15:30.341297,CE-Router-01,CE-Router-01,Security,permit tcp 192.168.100.0 0.0.0.255 any eq 22,Modified,1078, permit tcp 192.168.100.0 0.0.0.255 any eq 22,permit tcp 192.168.100.0 0.0.0.255 any eq 22,High,90,95,Modified Security configuration in 'permit tcp 192.168.100.0 0.0.0.255 any eq 22',Validate ACL behavior to avoid unintended traffic impact.
0c57f540-4ff4-406c-b9d4-1eb3c6327c7d,2026-07-24T08:15:30.341297,CE-Router-01,CE-Router-01,Security,permit udp 10.100.10.0 0.0.0.255 any eq 161,Modified,1079, permit udp 10.100.10.0 0.0.0.255 any eq 161,permit udp 10.100.10.0 0.0.0.255 any eq 161,High,90,95,Modified Security configuration in 'permit udp 10.100.10.0 0.0.0.255 any eq 161',Validate ACL behavior to avoid unintended traffic impact.
0c57f540-4ff4-406c-b9d4-1eb3c6327c7d,2026-07-24T08:15:30.341297,CE-Router-01,CE-Router-01,Security,permit udp 10.100.10.0 0.0.0.255 any eq 162,Modified,1080, permit udp 10.100.10.0 0.0.0.255 any eq 162,permit udp 10.100.10.0 0.0.0.255 any eq 162,High,90,95,Modified Security configuration in 'permit udp 10.100.10.0 0.0.0.255 any eq 162',Validate ACL behavior to avoid unintended traffic impact.
0c57f540-4ff4-406c-b9d4-1eb3c6327c7d,2026-07-24T08:15:30.341297,CE-Router-01,CE-Router-01,Security,permit icmp any any echo,Modified,1082, permit icmp any any echo,permit icmp any any echo,High,90,95,Modified Security configuration in 'permit icmp any any echo',Validate ACL behavior to avoid unintended traffic impact.
0c57f540-4ff4-406c-b9d4-1eb3c6327c7d,2026-07-24T08:15:30.341297,CE-Router-01,CE-Router-01,Security,permit icmp any any echo-reply,Modified,1083, permit icmp any any echo-reply,permit icmp any any echo-reply,High,90,95,Modified Security configuration in 'permit icmp any any echo-reply',Validate ACL behavior to avoid unintended traffic impact.
0c57f540-4ff4-406c-b9d4-1eb3c6327c7d,2026-07-24T08:15:30.341297,CE-Router-01,CE-Router-01,Security,permit icmp any any time-exceeded,Modified,1084, permit icmp any any time-exceeded,permit icmp any any time-exceeded,High,90,95,Modified Security configuration in 'permit icmp any any time-exceeded',Validate ACL behavior to avoid unintended traffic impact.
0c57f540-4ff4-406c-b9d4-1eb3c6327c7d,2026-07-24T08:15:30.341297,CE-Router-01,CE-Router-01,Security,permit icmp any any unreachable,Modified,1085, permit icmp any any unreachable,permit icmp any any unreachable,High,90,95,Modified Security configuration in 'permit icmp any any unreachable',Validate ACL behavior to avoid unintended traffic impact.
0c57f540-4ff4-406c-b9d4-1eb3c6327c7d,2026-07-24T08:15:30.341297,CE-Router-01,CE-Router-01,Security,permit tcp 10.10.80.0 0.0.0.255 any eq 22,Modified,1087, permit tcp 10.10.80.0 0.0.0.255 any eq 22,permit tcp 10.10.80.0 0.0.0.255 any eq 22,High,90,95,Modified Security configuration in 'permit tcp 10.10.80.0 0.0.0.255 any eq 22',Validate ACL behavior to avoid unintended traffic impact.
0c57f540-4ff4-406c-b9d4-1eb3c6327c7d,2026-07-24T08:15:30.341297,CE-Router-01,CE-Router-01,Security,permit tcp 192.168.100.0 0.0.0.255 any eq 22,Modified,1088, permit tcp 192.168.100.0 0.0.0.255 any eq 22,permit tcp 192.168.100.0 0.0.0.255 any eq 22,High,90,95,Modified Security configuration in 'permit tcp 192.168.100.0 0.0.0.255 any eq 22',Validate ACL behavior to avoid unintended traffic impact.
0c57f540-4ff4-406c-b9d4-1eb3c6327c7d,2026-07-24T08:15:30.341297,CE-Router-01,CE-Router-01,Security,deny ip any any log,Modified,1089, deny ip any any log,deny ip any any log,High,90,95,Modified Security configuration in 'deny ip any any log',Validate ACL behavior to avoid unintended traffic impact.
0c57f540-4ff4-406c-b9d4-1eb3c6327c7d,2026-07-24T08:15:30.341297,CE-Router-01,CE-Router-01,Unknown,ip nat pool NAT_POOL_WAN1 192.0.2.10 192.0.2.20 netmask 255.255.255.240,Removed,1090,ip nat pool NAT_POOL_WAN1 192.0.2.10 192.0.2.20 netmask 255.255.255.240,,Unknown,0,50,Removed Unknown configuration in 'ip nat pool NAT_POOL_WAN1 192.0.2.10 192.0.2.20 netmask 255.255.255.240',Manual review recommended.
0c57f540-4ff4-406c-b9d4-1eb3c6327c7d,2026-07-24T08:15:30.341297,CE-Router-01,CE-Router-01,Unknown,ip nat pool NAT_POOL_WAN1 203.0.113.10 203.0.113.20 netmask 255.255.255.240,Added,1118,,ip nat pool NAT_POOL_WAN1 203.0.113.10 203.0.113.20 netmask 255.255.255.240,Unknown,0,50,Added Unknown configuration in 'ip nat pool NAT_POOL_WAN1 203.0.113.10 203.0.113.20 netmask 255.255.255.240',Manual review recommended.
0c57f540-4ff4-406c-b9d4-1eb3c6327c7d,2026-07-24T08:15:30.341297,CE-Router-01,CE-Router-01,Unknown,exec-timeout 5 0,Modified,1110, exec-timeout 5 0,exec-timeout 5 0,Unknown,0,50,Modified Unknown configuration in 'exec-timeout 5 0',Manual review recommended.
0c57f540-4ff4-406c-b9d4-1eb3c6327c7d,2026-07-24T08:15:30.341297,CE-Router-01,CE-Router-01,Unknown,privilege level 15,Modified,1111, privilege level 15,privilege level 15,Unknown,0,50,Modified Unknown configuration in 'privilege level 15',Manual review recommended.
0c57f540-4ff4-406c-b9d4-1eb3c6327c7d,2026-07-24T08:15:30.341297,CE-Router-01,CE-Router-01,Unknown,login authentication CONSOLE,Modified,1112, login authentication CONSOLE,login authentication CONSOLE,Unknown,0,50,Modified Unknown configuration in 'login authentication CONSOLE',Manual review recommended.
0c57f540-4ff4-406c-b9d4-1eb3c6327c7d,2026-07-24T08:15:30.341297,CE-Router-01,CE-Router-01,Unknown,stopbits 1,Modified,1113, stopbits 1,stopbits 1,Unknown,0,50,Modified Unknown configuration in 'stopbits 1',Manual review recommended.
0c57f540-4ff4-406c-b9d4-1eb3c6327c7d,2026-07-24T08:15:30.341297,CE-Router-01,CE-Router-01,Unknown,access-class VTY-ACL in,Modified,1115, access-class VTY-ACL in,access-class VTY-ACL in,Unknown,0,50,Modified Unknown configuration in 'access-class VTY-ACL in',Manual review recommended.
0c57f540-4ff4-406c-b9d4-1eb3c6327c7d,2026-07-24T08:15:30.341297,CE-Router-01,CE-Router-01,Unknown,exec-timeout 10 0,Modified,1116, exec-timeout 10 0,exec-timeout 10 0,Unknown,0,50,Modified Unknown configuration in 'exec-timeout 10 0',Manual review recommended.
0c57f540-4ff4-406c-b9d4-1eb3c6327c7d,2026-07-24T08:15:30.341297,CE-Router-01,CE-Router-01,Unknown,privilege level 15,Modified,1117, privilege level 15,privilege level 15,Unknown,0,50,Modified Unknown configuration in 'privilege level 15',Manual review recommended.
0c57f540-4ff4-406c-b9d4-1eb3c6327c7d,2026-07-24T08:15:30.341297,CE-Router-01,CE-Router-01,Unknown,login authentication default,Modified,1118, login authentication default,login authentication default,Unknown,0,50,Modified Unknown configuration in 'login authentication default',Manual review recommended.
0c57f540-4ff4-406c-b9d4-1eb3c6327c7d,2026-07-24T08:15:30.341297,CE-Router-01,CE-Router-01,Unknown,transport input ssh,Modified,1119, transport input ssh,transport input ssh,Unknown,0,50,Modified Unknown configuration in 'transport input ssh',Manual review recommended.
0c57f540-4ff4-406c-b9d4-1eb3c6327c7d,2026-07-24T08:15:30.341297,CE-Router-01,CE-Router-01,Unknown,access-class VTY-ACL in,Modified,1121, access-class VTY-ACL in,access-class VTY-ACL in,Unknown,0,50,Modified Unknown configuration in 'access-class VTY-ACL in',Manual review recommended.
0c57f540-4ff4-406c-b9d4-1eb3c6327c7d,2026-07-24T08:15:30.341297,CE-Router-01,CE-Router-01,Unknown,exec-timeout 10 0,Modified,1122, exec-timeout 10 0,exec-timeout 10 0,Unknown,0,50,Modified Unknown configuration in 'exec-timeout 10 0',Manual review recommended.
0c57f540-4ff4-406c-b9d4-1eb3c6327c7d,2026-07-24T08:15:30.341297,CE-Router-01,CE-Router-01,Unknown,privilege level 15,Modified,1123, privilege level 15,privilege level 15,Unknown,0,50,Modified Unknown configuration in 'privilege level 15',Manual review recommended.
0c57f540-4ff4-406c-b9d4-1eb3c6327c7d,2026-07-24T08:15:30.341297,CE-Router-01,CE-Router-01,Unknown,login authentication default,Modified,1124, login authentication default,login authentication default,Unknown,0,50,Modified Unknown configuration in 'login authentication default',Manual review recommended.
0c57f540-4ff4-406c-b9d4-1eb3c6327c7d,2026-07-24T08:15:30.341297,CE-Router-01,CE-Router-01,Unknown,transport input ssh,Modified,1125, transport input ssh,transport input ssh,Unknown,0,50,Modified Unknown configuration in 'transport input ssh',Manual review recommended.
627d635a-5cd4-4313-813e-0db5d21f339d,2026-07-24T09:56:04.702083,CE-Router-01,CE-Router-01,Security,username admin privilege 15 secret 9 $9$X7eD$K1pM$O8vR$1a2b3c4d5e6f,Removed,57,username admin privilege 15 secret 9 $9$X7eD$K1pM$O8vR$1a2b3c4d5e6f,,High,90,95,Removed Security configuration in 'username admin privilege 15 secret 9 $9$X7eD$K1pM$O8vR$1a2b3c4d5e6f',Validate ACL/security policy and confirm management connectivity.
627d635a-5cd4-4313-813e-0db5d21f339d,2026-07-24T09:56:04.702083,CE-Router-01,CE-Router-01,Security,username admin privilege 15 secret 9,Added,57,,username admin privilege 15 secret 9,High,90,95,Added Security configuration in 'username admin privilege 15 secret 9',Validate ACL/security policy and confirm management connectivity.
627d635a-5cd4-4313-813e-0db5d21f339d,2026-07-24T09:56:04.702083,CE-Router-01,CE-Router-01,Unknown,9,Added,58,,9,Unknown,0,50,Added Unknown configuration in '9',Manual review recommended.
627d635a-5cd4-4313-813e-0db5d21f339d,2026-07-24T09:56:04.702083,CE-Router-01,CE-Router-01,Unknown,9X7eD,Added,59,,9X7eD,Unknown,0,50,Added Unknown configuration in '9X7eD',Manual review recommended.
627d635a-5cd4-4313-813e-0db5d21f339d,2026-07-24T09:56:04.702083,CE-Router-01,CE-Router-01,Unknown,K,Added,60,,K,Unknown,0,50,Added Unknown configuration in 'K',Manual review recommended.
627d635a-5cd4-4313-813e-0db5d21f339d,2026-07-24T09:56:04.702083,CE-Router-01,CE-Router-01,Unknown,1,Added,61,,1,Unknown,0,50,Added Unknown configuration in '1',Manual review recommended.
627d635a-5cd4-4313-813e-0db5d21f339d,2026-07-24T09:56:04.702083,CE-Router-01,CE-Router-01,Unknown,p,Added,62,,p,Unknown,0,50,Added Unknown configuration in 'p',Manual review recommended.
627d635a-5cd4-4313-813e-0db5d21f339d,2026-07-24T09:56:04.702083,CE-Router-01,CE-Router-01,Unknown,M,Added,63,,M,Unknown,0,50,Added Unknown configuration in 'M',Manual review recommended.
627d635a-5cd4-4313-813e-0db5d21f339d,2026-07-24T09:56:04.702083,CE-Router-01,CE-Router-01,Unknown,K1pMO8vR$1a2b3c4d5e6f,Added,64,,K1pMO8vR$1a2b3c4d5e6f,Unknown,0,50,Added Unknown configuration in 'K1pMO8vR$1a2b3c4d5e6f',Manual review recommended.
627d635a-5cd4-4313-813e-0db5d21f339d,2026-07-24T09:56:04.702083,CE-Router-01,CE-Router-01,Unknown,encryption aes-gcm-256,Modified,59, encryption aes-cbc-256 aes-cbc-128,encryption aes-gcm-256,Unknown,0,50,Modified Unknown configuration in 'encryption aes-gcm-256',Manual review recommended.
627d635a-5cd4-4313-813e-0db5d21f339d,2026-07-24T09:56:04.702083,CE-Router-01,CE-Router-01,Unknown,prf sha512,Modified,60, integrity sha512 sha384 sha256,prf sha512,Unknown,0,50,Modified Unknown configuration in 'prf sha512',Manual review recommended.
627d635a-5cd4-4313-813e-0db5d21f339d,2026-07-24T09:56:04.702083,CE-Router-01,CE-Router-01,Unknown,group 20 19,Modified,61, group 20 19 14,group 20 19,Unknown,0,50,Modified Unknown configuration in 'group 20 19',Manual review recommended.
627d635a-5cd4-4313-813e-0db5d21f339d,2026-07-24T09:56:04.702083,CE-Router-01,CE-Router-01,Unknown,identity local address 203.0.113.2,Modified,71, identity local address 192.0.2.2,identity local address 203.0.113.2,Unknown,0,50,Modified Unknown configuration in 'identity local address 203.0.113.2',Manual review recommended.
627d635a-5cd4-4313-813e-0db5d21f339d,2026-07-24T09:56:04.702083,CE-Router-01,CE-Router-01,Security,crypto ipsec transform-set IPSEC_TSET esp-aes 256 esp-sha512-hmac,Removed,76,crypto ipsec transform-set IPSEC_TSET esp-aes 256 esp-sha512-hmac,,High,90,95,Removed Security configuration in 'crypto ipsec transform-set IPSEC_TSET esp-aes 256 esp-sha512-hmac',Validate ACL/security policy and confirm management connectivity.
627d635a-5cd4-4313-813e-0db5d21f339d,2026-07-24T09:56:04.702083,CE-Router-01,CE-Router-01,Security,crypto ipsec transform-set IPSEC_TSET esp-gcm 256,Added,83,,crypto ipsec transform-set IPSEC_TSET esp-gcm 256,High,90,95,Added Security configuration in 'crypto ipsec transform-set IPSEC_TSET esp-gcm 256',Validate ACL/security policy and confirm management connectivity.
627d635a-5cd4-4313-813e-0db5d21f339d,2026-07-24T09:56:04.702083,CE-Router-01,CE-Router-01,Unknown,police cir percent 15,Modified,102,  police cir percent 10,police cir percent 15,Unknown,0,50,Modified Unknown configuration in 'police cir percent 15',Manual review recommended.
627d635a-5cd4-4313-813e-0db5d21f339d,2026-07-24T09:56:04.702083,CE-Router-01,CE-Router-01,Unknown,police cir percent 15,Modified,105,  police cir percent 20,police cir percent 15,Unknown,0,50,Modified Unknown configuration in 'police cir percent 15',Manual review recommended.
627d635a-5cd4-4313-813e-0db5d21f339d,2026-07-24T09:56:04.702083,CE-Router-01,CE-Router-01,Security,policy-map WAN_EDGE_SHAPE_250M,Added,132,,policy-map WAN_EDGE_SHAPE_250M,High,90,95,Added Security configuration in 'policy-map WAN_EDGE_SHAPE_250M',Validate ACL/security policy and confirm management connectivity.
627d635a-5cd4-4313-813e-0db5d21f339d,2026-07-24T09:56:04.702083,CE-Router-01,CE-Router-01,Unknown,class class-default,Added,133,,class class-default,Unknown,0,50,Added Unknown configuration in 'class class-default',Manual review recommended.
627d635a-5cd4-4313-813e-0db5d21f339d,2026-07-24T09:56:04.702083,CE-Router-01,CE-Router-01,Unknown,shape average 250000000,Added,134,,shape average 250000000,Unknown,0,50,Added Unknown configuration in 'shape average 250000000',Manual review recommended.
627d635a-5cd4-4313-813e-0db5d21f339d,2026-07-24T09:56:04.702083,CE-Router-01,CE-Router-01,Interface,service-policy WAN_EDGE_QUEUE,Added,135,,service-policy WAN_EDGE_QUEUE,Low,30,90,Added Interface configuration in 'service-policy WAN_EDGE_QUEUE',Verify interface operational status and traffic flow.
627d635a-5cd4-4313-813e-0db5d21f339d,2026-07-24T09:56:04.702083,CE-Router-01,CE-Router-01,Unknown,icmp-echo 1.1.1.1 source-interface GigabitEthernet0/0/0,Modified,177, icmp-echo 8.8.8.8 source-interface GigabitEthernet0/0/0,icmp-echo 1.1.1.1 source-interface GigabitEthernet0/0/0,Unknown,0,50,Modified Unknown configuration in 'icmp-echo 1.1.1.1 source-interface GigabitEthernet0/0/0',Manual review recommended.
627d635a-5cd4-4313-813e-0db5d21f339d,2026-07-24T09:56:04.702083,CE-Router-01,CE-Router-01,Unknown,ip dhcp excluded-address vrf VRF_CORP 10.110.90.1 10.110.90.50,Added,205,,ip dhcp excluded-address vrf VRF_CORP 10.110.90.1 10.110.90.50,Unknown,0,50,Added Unknown configuration in 'ip dhcp excluded-address vrf VRF_CORP 10.110.90.1 10.110.90.50',Manual review recommended.
627d635a-5cd4-4313-813e-0db5d21f339d,2026-07-24T09:56:04.702083,CE-Router-01,CE-Router-01,Unknown,ip dhcp pool DHCP_CORP_COMPLIANCE_90,Added,262,,ip dhcp pool DHCP_CORP_COMPLIANCE_90,Unknown,0,50,Added Unknown configuration in 'ip dhcp pool DHCP_CORP_COMPLIANCE_90',Manual review recommended.
627d635a-5cd4-4313-813e-0db5d21f339d,2026-07-24T09:56:04.702083,CE-Router-01,CE-Router-01,Management,vrf VRF_CORP,Added,263,,vrf VRF_CORP,Low,35,90,Added Management configuration in 'vrf VRF_CORP',Verify management access after implementation.
627d635a-5cd4-4313-813e-0db5d21f339d,2026-07-24T09:56:04.702083,CE-Router-01,CE-Router-01,Routing,network 10.110.90.0 255.255.255.0,Added,264,,network 10.110.90.0 255.255.255.0,High,90,95,Added Routing configuration in 'network 10.110.90.0 255.255.255.0',Validate routing adjacencies and routing table after deployment.
627d635a-5cd4-4313-813e-0db5d21f339d,2026-07-24T09:56:04.702083,CE-Router-01,CE-Router-01,Unknown,default-router 10.110.90.1,Added,265,,default-router 10.110.90.1,Unknown,0,50,Added Unknown configuration in 'default-router 10.110.90.1',Manual review recommended.
627d635a-5cd4-4313-813e-0db5d21f339d,2026-07-24T09:56:04.702083,CE-Router-01,CE-Router-01,Services,dns-server 1.1.1.1 1.0.0.1,Added,266,,dns-server 1.1.1.1 1.0.0.1,Medium,60,88,Added Services configuration in 'dns-server 1.1.1.1 1.0.0.1',Validate dependent network services after deployment.
627d635a-5cd4-4313-813e-0db5d21f339d,2026-07-24T09:56:04.702083,CE-Router-01,CE-Router-01,Unknown,domain-name compliance.enterprise.com,Added,267,,domain-name compliance.enterprise.com,Unknown,0,50,Added Unknown configuration in 'domain-name compliance.enterprise.com',Manual review recommended.
627d635a-5cd4-4313-813e-0db5d21f339d,2026-07-24T09:56:04.702083,CE-Router-01,CE-Router-01,Unknown,lease 8 0,Added,268,,lease 8 0,Unknown,0,50,Added Unknown configuration in 'lease 8 0',Manual review recommended.
